date,year,profession,category,region,latitude,longitude,salary,demand,automation_level,verdict,trend
2026-04-13,2026,Корректор,рутинная,Самарская область,53.2,50.2,102430,1000,0.865,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Челябинская область,55.2,61.4,100251,1000,0.865,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Вологодская область,59.2,39.9,121455,1000,0.599,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Краснодарский край,45.0,39.0,122835,1000,0.634,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Ростовская область,47.2,39.7,124215,1000,0.634,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Омская область,54.9,73.4,125596,1000,0.634,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Челябинская область,55.2,61.4,126976,1000,0.811,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Кемеровская область,55.4,86.1,128356,1000,0.634,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Самарская область,53.2,50.2,129736,1000,0.811,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Новосибирская область,55.0,82.9,131116,1000,0.74,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Республика Карелия,61.8,34.3,138017,1000,0.564,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Приморский край,43.1,131.8,139397,1000,0.599,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Хабаровский край,48.5,135.1,140777,1000,0.599,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Пермский край,58.0,56.2,142158,1000,0.74,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Нижегородская область,56.3,44.0,143538,1000,0.846,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Ленинградская область,60.0,31.0,144918,1000,0.705,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Республика Татарстан,55.8,49.1,146298,1000,0.881,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Томская область,56.5,84.9,147678,1000,0.67,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Иркутская область,52.3,104.3,149059,1000,0.634,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Свердловская область,56.8,60.6,151819,1000,0.846,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Красноярский край,56.0,92.9,154579,1000,0.775,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Ярославская область,57.6,39.9,120075,1000,0.634,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Республика Коми,61.7,50.8,158720,1000,0.564,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Тульская область,54.2,37.6,118695,1000,0.846,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Липецкая область,52.6,39.6,115934,1000,0.67,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Республика Северная Осетия,43.0,44.7,88331,1000,0.352,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Республика Мордовия,54.4,45.2,89711,1000,0.423,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Республика Марий Эл,56.6,47.9,91091,1000,0.423,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Республика Калмыкия,46.3,44.3,92471,1000,0.352,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Республика Адыгея,44.6,40.1,93852,1000,0.423,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Смоленская область,54.8,32.0,96612,1000,0.564,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Брянская область,53.2,34.4,97992,1000,0.564,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Курская область,51.7,36.2,99372,1000,0.599,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Орловская область,52.9,36.1,100753,1000,0.564,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Тамбовская область,52.7,41.5,102133,1000,0.564,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Пензенская область,53.2,45.0,103513,1000,0.564,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Ульяновская область,54.3,48.4,104893,1000,0.599,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Кировская область,58.6,49.7,106273,1000,0.564,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Чувашская Республика,56.1,47.3,107653,1000,0.599,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Удмуртская Республика,56.9,53.2,109034,1000,0.634,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Саратовская область,51.5,46.0,110414,1000,0.564,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Волгоградская область,48.7,44.5,111794,1000,0.599,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Белгородская область,50.6,36.6,113174,1000,0.634,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Воронежская область,51.7,39.2,114554,1000,0.634,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Калужская область,54.5,36.0,117315,1000,0.916,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Архангельская область,64.5,40.5,168381,1000,0.599,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Тюменская область,57.1,65.5,172521,1000,0.67,вымрет,declining
2026-04-13,2026,Бухгалтер,рутинная,Московская область,55.5,37.5,176662,1000,0.916,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Орловская область,52.9,36.1,79547,1000,0.602,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Тамбовская область,52.7,41.5,80637,1000,0.602,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Пензенская область,53.2,45.0,81726,1000,0.602,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Ульяновская область,54.3,48.4,82816,1000,0.639,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Кировская область,58.6,49.7,83906,1000,0.602,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Чувашская Республика,56.1,47.3,84995,1000,0.639,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Удмуртская Республика,56.9,53.2,86085,1000,0.677,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Саратовская область,51.5,46.0,87175,1000,0.602,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Волгоградская область,48.7,44.5,88265,1000,0.639,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Белгородская область,50.6,36.6,89354,1000,0.677,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Воронежская область,51.7,39.2,90444,1000,0.677,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Липецкая область,52.6,39.6,91534,1000,0.714,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Калужская область,54.5,36.0,92623,1000,0.978,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Тульская область,54.2,37.6,93713,1000,0.902,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Ярославская область,57.6,39.9,94803,1000,0.677,вымрет,declining
2026-04-13,2026,Корректор,рутинная,Вологодская область,59.2,39.9,95892,1000,0.639,вымрет,declining
